Energy	X	Y	Z	Results	Rel Error
3707.4	393	-392	132	0.0	0.0
3707.4	393	-392	394	0.0	0.0
3707.4	393	-130	-392	0.0	0.0
3707.4	393	-130	-130	0.0	0.0
3707.4	393	-130	132	0.0	0.0
3707.4	393	-130	394	0.0	0.0
4307.4	131	-392	-392	0.0	0.0
4307.4	131	-392	-130	0.0	0.0
4307.4	131	-392	132	0.0	0.0
4307.4	131	-392	394	0.0	0.0
4307.4	131	-130	-392	0.0	0.0
4307.4	131	-130	-130	0.0	0.0
4307.4	131	-130	132	0.0	0.0
4307.4	131	-130	394	0.0	0.0
4307.4	393	-392	-392	0.0	0.0
4307.4	393	-392	-130	0.0	0.0
4307.4	393	-392	132	0.0	0.0
4307.4	393	-392	394	0.0	0.0
4307.4	393	-130	-392	0.0	0.0
4307.4	393	-130	-130	0.0	0.0
4307.4	393	-130	132	0.0	0.0
4307.4	393	-130	394	0.0	0.0
5530.8	131	-392	-392	0.0	0.0
5530.8	131	-392	-130	0.0	0.0
5530.8	131	-392	132	0.0	0.0
5530.8	131	-392	394	0.0	0.0
5530.8	131	-130	-392	0.0	0.0
5530.8	131	-130	-130	0.0	0.0
5530.8	131	-130	132	0.0	0.0
5530.8	131	-130	394	0.0	0.0
5530.8	393	-392	-392	0.0	0.0
5530.8	393	-392	-130	0.0	0.0
5530.8	393	-392	132	0.0	0.0
5530.8	393	-392	394	0.0	0.0
5530.8	393	-130	-392	0.0	0.0
5530.8	393	-130	-130	0.0	0.0
5530.8	393	-130	132	0.0	0.0
5530.8	393	-130	394	0.0	0.0
7101.7	131	-392	-392	0.0	0.0
7101.7	131	-392	-130	0.0	0.0
7101.7	131	-392	132	0.0	0.0
7101.7	131	-392	394	0.0	0.0
7101.7	131	-130	-392	0.0	0.0
7101.7	131	-130	-130	0.0	0.0
7101.7	131	-130	132	0.0	0.0
7101.7	131	-130	394	0.0	0.0
7101.7	393	-392	-392	0.0	0.0
7101.7	393	-392	-130	0.0	0.0
7101.7	393	-392	132	0.0	0.0
7101.7	393	-392	394	0.0	0.0
7101.7	393	-130	-392	0.0	0.0
7101.7	393	-130	-130	0.0	0.0
7101.7	393	-130	132	0.0	0.0
7101.7	393	-130	394	0.0	0.0
9118.8	131	-392	-392	0.0	0.0
9118.8	131	-392	-130	0.0	0.0
9118.8	131	-392	132	0.0	0.0
9118.8	131	-392	394	0.0	0.0
9118.8	131	-130	-392	0.0	0.0
9118.8	131	-130	-130	0.0	0.0
9118.8	131	-130	132	0.0	0.0
9118.8	131	-130	394	0.0	0.0
9118.8	393	-392	-392	0.0	0.0
9118.8	393	-392	-130	0.0	0.0
9118.8	393	-392	132	0.0	0.0
9118.8	393	-392	394	0.0	0.0
9118.8	393	-130	-392	0.0	0.0
9118.8	393	-130	-130	0.0	0.0
9118.8	393	-130	132	0.0	0.0
9118.8	393	-130	394	0.0	0.0
10595.0	131	-392	-392	0.0	0.0
10595.0	131	-392	-130	0.0	0.0
10595.0	131	-392	132	0.0	0.0
10595.0	131	-392	394	0.0	0.0
10595.0	131	-130	-392	0.0	0.0
10595.0	131	-130	-130	0.0	0.0
10595.0	131	-130	132	0.0	0.0
10595.0	131	-130	394	0.0	0.0
10595.0	393	-392	-392	0.0	0.0
10595.0	393	-392	-130	0.0	0.0
10595.0	393	-392	132	0.0	0.0
10595.0	393	-392	394	0.0	0.0
10595.0	393	-130	-392	0.0	0.0
10595.0	393	-130	-130	0.0	0.0
10595.0	393	-130	132	0.0	0.0
10595.0	393	-130	394	0.0	0.0
11709.0	131	-392	-392	0.0	0.0
11709.0	131	-392	-130	0.0	0.0
11709.0	131	-392	132	0.0	0.0
11709.0	131	-392	394	0.0	0.0
11709.0	131	-130	-392	0.0	0.0
11709.0	131	-130	-130	0.0	0.0
11709.0	131	-130	132	0.0	0.0
11709.0	131	-130	394	0.0	0.0
11709.0	393	-392	-392	0.0	0.0
11709.0	393	-392	-130	0.0	0.0
11709.0	393	-392	132	0.0	0.0
11709.0	393	-392	394	0.0	0.0
11709.0	393	-130	-392	0.0	0.0
11709.0	393	-130	-130	0.0	0.0
11709.0	393	-130	132	0.0	0.0
11709.0	393	-130	394	0.0	0.0
15034.0	131	-392	-392	0.0	0.0
15034.0	131	-392	-130	0.0	0.0
15034.0	131	-392	132	0.0	0.0
15034.0	131	-392	394	0.0	0.0
15034.0	131	-130	-392	0.0	0.0
15034.0	131	-130	-130	0.0	0.0
15034.0	131	-130	132	0.0	0.0
15034.0	131	-130	394	0.0	0.0
15034.0	393	-392	-392	0.0	0.0
15034.0	393	-392	-130	0.0	0.0
15034.0	393	-392	132	0.0	0.0
15034.0	393	-392	394	0.0	0.0
15034.0	393	-130	-392	0.0	0.0
15034.0	393	-130	-130	0.0	0.0
15034.0	393	-130	132	0.0	0.0
15034.0	393	-130	394	0.0	0.0
19304.0	131	-392	-392	0.0	0.0
19304.0	131	-392	-130	0.0	0.0
19304.0	131	-392	132	0.0	0.0
19304.0	131	-392	394	0.0	0.0
19304.0	131	-130	-392	0.0	0.0
19304.0	131	-130	-130	0.0	0.0
19304.0	131	-130	132	0.0	0.0
19304.0	131	-130	394	0.0	0.0
19304.0	393	-392	-392	0.0	0.0
19304.0	393	-392	-130	0.0	0.0
19304.0	393	-392	132	0.0	0.0
19304.0	393	-392	394	0.0	0.0
19304.0	393	-130	-392	0.0	0.0
19304.0	393	-130	-130	0.0	0.0
19304.0	393	-130	132	0.0	0.0
19304.0	393	-130	394	0.0	0.0
21875.0	131	-392	-392	0.0	0.0
21875.0	131	-392	-130	0.0	0.0
21875.0	131	-392	132	0.0	0.0
21875.0	131	-392	394	0.0	0.0
21875.0	131	-130	-392	0.0	0.0
21875.0	131	-130	-130	0.0	0.0
21875.0	131	-130	132	0.0	0.0
21875.0	131	-130	394	0.0	0.0
21875.0	393	-392	-392	0.0	0.0
21875.0	393	-392	-130	0.0	0.0
21875.0	393	-392	132	0.0	0.0
21875.0	393	-392	394	0.0	0.0
21875.0	393	-130	-392	0.0	0.0
21875.0	393	-130	-130	0.0	0.0
21875.0	393	-130	132	0.0	0.0
21875.0	393	-130	394	0.0	0.0
23579.0	131	-392	-392	0.0	0.0
23579.0	131	-392	-130	0.0	0.0
23579.0	131	-392	132	0.0	0.0
23579.0	131	-392	394	0.0	0.0
23579.0	131	-130	-392	0.0	0.0
23579.0	131	-130	-130	0.0	0.0
23579.0	131	-130	132	0.0	0.0
23579.0	131	-130	394	0.0	0.0
23579.0	393	-392	-392	0.0	0.0
23579.0	393	-392	-130	0.0	0.0
23579.0	393	-392	132	0.0	0.0
23579.0	393	-392	394	0.0	0.0
23579.0	393	-130	-392	0.0	0.0
23579.0	393	-130	-130	0.0	0.0
23579.0	393	-130	132	0.0	0.0
23579.0	393	-130	394	0.0	0.0
24176.0	131	-392	-392	0.0	0.0
24176.0	131	-392	-130	0.0	0.0
24176.0	131	-392	132	0.0	0.0
24176.0	131	-392	394	0.0	0.0
24176.0	131	-130	-392	0.0	0.0
24176.0	131	-130	-130	0.0	0.0
24176.0	131	-130	132	0.0	0.0
24176.0	131	-130	394	0.0	0.0
24176.0	393	-392	-392	0.0	0.0
24176.0	393	-392	-130	0.0	0.0
24176.0	393	-392	132	0.0	0.0
24176.0	393	-392	394	0.0	0.0
24176.0	393	-130	-392	0.0	0.0
24176.0	393	-130	-130	0.0	0.0
24176.0	393	-130	132	0.0	0.0
24176.0	393	-130	394	0.0	0.0
24788.0	131	-392	-392	0.0	0.0
24788.0	131	-392	-130	0.0	0.0
24788.0	131	-392	132	0.0	0.0
24788.0	131	-392	394	0.0	0.0
24788.0	131	-130	-392	0.0	0.0
24788.0	131	-130	-130	0.0	0.0
24788.0	131	-130	132	0.0	0.0
24788.0	131	-130	394	0.0	0.0
24788.0	393	-392	-392	0.0	0.0
24788.0	393	-392	-130	0.0	0.0
24788.0	393	-392	132	0.0	0.0
24788.0	393	-392	394	0.0	0.0
24788.0	393	-130	-392	0.0	0.0
24788.0	393	-130	-130	0.0	0.0
24788.0	393	-130	132	0.0	0.0
24788.0	393	-130	394	0.0	0.0
26058.0	131	-392	-392	0.0	0.0
26058.0	131	-392	-130	0.0	0.0
26058.0	131	-392	132	0.0	0.0
26058.0	131	-392	394	0.0	0.0
26058.0	131	-130	-392	0.0	0.0
26058.0	131	-130	-130	0.0	0.0
26058.0	131	-130	132	0.0	0.0
26058.0	131	-130	394	0.0	0.0
26058.0	393	-392	-392	0.0	0.0
26058.0	393	-392	-130	0.0	0.0
26058.0	393	-392	132	0.0	0.0
26058.0	393	-392	394	0.0	0.0
26058.0	393	-130	-392	0.0	0.0
26058.0	393	-130	-130	0.0	0.0
26058.0	393	-130	132	0.0	0.0
26058.0	393	-130	394	0.0	0.0
27000.0	131	-392	-392	0.0	0.0
27000.0	131	-392	-130	0.0	0.0
27000.0	131	-392	132	0.0	0.0
27000.0	131	-392	394	0.0	0.0
27000.0	131	-130	-392	0.0	0.0
27000.0	131	-130	-130	0.0	0.0
27000.0	131	-130	132	0.0	0.0
27000.0	131	-130	394	0.0	0.0
27000.0	393	-392	-392	0.0	0.0
27000.0	393	-392	-130	0.0	0.0
27000.0	393	-392	132	0.0	0.0
27000.0	393	-392	394	0.0	0.0
27000.0	393	-130	-392	0.0	0.0
27000.0	393	-130	-130	0.0	0.0
27000.0	393	-130	132	0.0	0.0
27000.0	393	-130	394	0.0	0.0
28501.0	131	-392	-392	0.0	0.0
28501.0	131	-392	-130	0.0	0.0
28501.0	131	-392	132	0.0	0.0
28501.0	131	-392	394	0.0	0.0
28501.0	131	-130	-392	0.0	0.0
28501.0	131	-130	-130	0.0	0.0
28501.0	131	-130	132	0.0	0.0
28501.0	131	-130	394	0.0	0.0
28501.0	393	-392	-392	0.0	0.0
28501.0	393	-392	-130	0.0	0.0
28501.0	393	-392	132	0.0	0.0
28501.0	393	-392	394	0.0	0.0
28501.0	393	-130	-392	0.0	0.0
28501.0	393	-130	-130	0.0	0.0
28501.0	393	-130	132	0.0	0.0
28501.0	393	-130	394	0.0	0.0
31828.0	131	-392	-392	0.0	0.0
31828.0	131	-392	-130	0.0	0.0
31828.0	131	-392	132	0.0	0.0
31828.0	131	-392	394	0.0	0.0
31828.0	131	-130	-392	0.0	0.0
31828.0	131	-130	-130	0.0	0.0
31828.0	131	-130	132	0.0	0.0
31828.0	131	-130	394	0.0	0.0
31828.0	393	-392	-392	0.0	0.0
31828.0	393	-392	-130	0.0	0.0
31828.0	393	-392	132	0.0	0.0
31828.0	393	-392	394	0.0	0.0
31828.0	393	-130	-392	0.0	0.0
31828.0	393	-130	-130	0.0	0.0
31828.0	393	-130	132	0.0	0.0
31828.0	393	-130	394	0.0	0.0
34307.0	131	-392	-392	0.0	0.0
34307.0	131	-392	-130	0.0	0.0
34307.0	131	-392	132	0.0	0.0
34307.0	131	-392	394	0.0	0.0
34307.0	131	-130	-392	0.0	0.0
34307.0	131	-130	-130	0.0	0.0
34307.0	131	-130	132	0.0	0.0
34307.0	131	-130	394	0.0	0.0
34307.0	393	-392	-392	0.0	0.0
34307.0	393	-392	-130	0.0	0.0
34307.0	393	-392	132	0.0	0.0
34307.0	393	-392	394	0.0	0.0
34307.0	393	-130	-392	0.0	0.0
34307.0	393	-130	-130	0.0	0.0
34307.0	393	-130	132	0.0	0.0
34307.0	393	-130	394	0.0	0.0
40868.0	131	-392	-392	0.0	0.0
40868.0	131	-392	-130	0.0	0.0
40868.0	131	-392	132	0.0	0.0
40868.0	131	-392	394	0.0	0.0
40868.0	131	-130	-392	0.0	0.0
40868.0	131	-130	-130	0.0	0.0
40868.0	131	-130	132	0.0	0.0
40868.0	131	-130	394	0.0	0.0
40868.0	393	-392	-392	0.0	0.0
40868.0	393	-392	-130	0.0	0.0
40868.0	393	-392	132	0.0	0.0
40868.0	393	-392	394	0.0	0.0
40868.0	393	-130	-392	0.0	0.0
40868.0	393	-130	-130	0.0	0.0
40868.0	393	-130	132	0.0	0.0
40868.0	393	-130	394	0.0	0.0
46309.0	131	-392	-392	0.0	0.0
46309.0	131	-392	-130	0.0	0.0
46309.0	131	-392	132	0.0	0.0
46309.0	131	-392	394	0.0	0.0
46309.0	131	-130	-392	0.0	0.0
46309.0	131	-130	-130	0.0	0.0
46309.0	131	-130	132	0.0	0.0
46309.0	131	-130	394	0.0	0.0
46309.0	393	-392	-392	0.0	0.0
46309.0	393	-392	-130	0.0	0.0
46309.0	393	-392	132	0.0	0.0
46309.0	393	-392	394	0.0	0.0
46309.0	393	-130	-392	0.0	0.0
46309.0	393	-130	-130	0.0	0.0
46309.0	393	-130	132	0.0	0.0
46309.0	393	-130	394	0.0	0.0
52475.0	131	-392	-392	0.0	0.0
52475.0	131	-392	-130	0.0	0.0
52475.0	131	-392	132	0.0	0.0
52475.0	131	-392	394	0.0	0.0
52475.0	131	-130	-392	0.0	0.0
52475.0	131	-130	-130	0.0	0.0
52475.0	131	-130	132	0.0	0.0
52475.0	131	-130	394	0.0	0.0
52475.0	393	-392	-392	0.0	0.0
52475.0	393	-392	-130	0.0	0.0
52475.0	393	-392	132	0.0	0.0
52475.0	393	-392	394	0.0	0.0
52475.0	393	-130	-392	0.0	0.0
52475.0	393	-130	-130	0.0	0.0
52475.0	393	-130	132	0.0	0.0
52475.0	393	-130	394	0.0	0.0
56562.0	131	-392	-392	0.0	0.0
56562.0	131	-392	-130	0.0	0.0
56562.0	131	-392	132	0.0	0.0
56562.0	131	-392	394	0.0	0.0
56562.0	131	-130	-392	0.0	0.0
56562.0	131	-130	-130	0.0	0.0
56562.0	131	-130	132	0.0	0.0
56562.0	131	-130	394	0.0	0.0
56562.0	393	-392	-392	0.0	0.0
56562.0	393	-392	-130	0.0	0.0
56562.0	393	-392	132	0.0	0.0
56562.0	393	-392	394	0.0	0.0
56562.0	393	-130	-392	0.0	0.0
56562.0	393	-130	-130	0.0	0.0
56562.0	393	-130	132	0.0	0.0
56562.0	393	-130	394	0.0	0.0
67380.0	131	-392	-392	0.0	0.0
67380.0	131	-392	-130	0.0	0.0
67380.0	131	-392	132	0.0	0.0
67380.0	131	-392	394	0.0	0.0
67380.0	131	-130	-392	0.0	0.0
67380.0	131	-130	-130	0.0	0.0
67380.0	131	-130	132	0.0	0.0
67380.0	131	-130	394	0.0	0.0
67380.0	393	-392	-392	0.0	0.0
67380.0	393	-392	-130	0.0	0.0
67380.0	393	-392	132	0.0	0.0
67380.0	393	-392	394	0.0	0.0
67380.0	393	-130	-392	0.0	0.0
67380.0	393	-130	-130	0.0	0.0
67380.0	393	-130	132	0.0	0.0
67380.0	393	-130	394	0.0	0.0
72024.0	131	-392	-392	0.0	0.0
72024.0	131	-392	-130	0.0	0.0
72024.0	131	-392	132	0.0	0.0
72024.0	131	-392	394	0.0	0.0
72024.0	131	-130	-392	0.0	0.0
72024.0	131	-130	-130	0.0	0.0
72024.0	131	-130	132	0.0	0.0
72024.0	131	-130	394	0.0	0.0
72024.0	393	-392	-392	0.0	0.0
72024.0	393	-392	-130	0.0	0.0
72024.0	393	-392	132	0.0	0.0
72024.0	393	-392	394	0.0	0.0
72024.0	393	-130	-392	0.0	0.0
72024.0	393	-130	-130	0.0	0.0
72024.0	393	-130	132	0.0	0.0
72024.0	393	-130	394	0.0	0.0
79499.0	131	-392	-392	0.0	0.0
79499.0	131	-392	-130	0.0	0.0
79499.0	131	-392	132	0.0	0.0
79499.0	131	-392	394	0.0	0.0
79499.0	131	-130	-392	0.0	0.0
79499.0	131	-130	-130	0.0	0.0
79499.0	131	-130	132	0.0	0.0
79499.0	131	-130	394	0.0	0.0
79499.0	393	-392	-392	0.0	0.0
79499.0	393	-392	-130	0.0	0.0
79499.0	393	-392	132	0.0	0.0
79499.0	393	-392	394	0.0	0.0
79499.0	393	-130	-392	0.0	0.0
79499.0	393	-130	-130	0.0	0.0
79499.0	393	-130	132	0.0	0.0
79499.0	393	-130	394	0.0	0.0
82503.0	131	-392	-392	0.0	0.0
82503.0	131	-392	-130	0.0	0.0
82503.0	131	-392	132	0.0	0.0
82503.0	131	-392	394	0.0	0.0
82503.0	131	-130	-392	0.0	0.0
82503.0	131	-130	-130	0.0	0.0
82503.0	131	-130	132	0.0	0.0
82503.0	131	-130	394	0.0	0.0
82503.0	393	-392	-392	0.0	0.0
82503.0	393	-392	-130	0.0	0.0
82503.0	393	-392	132	0.0	0.0
82503.0	393	-392	394	0.0	0.0
82503.0	393	-130	-392	0.0	0.0
82503.0	393	-130	-130	0.0	0.0
82503.0	393	-130	132	0.0	0.0
82503.0	393	-130	394	0.0	0.0
86517.0	131	-392	-392	0.0	0.0
86517.0	131	-392	-130	0.0	0.0
86517.0	131	-392	132	0.0	0.0
86517.0	131	-392	394	0.0	0.0
86517.0	131	-130	-392	0.0	0.0
86517.0	131	-130	-130	0.0	0.0
86517.0	131	-130	132	0.0	0.0
86517.0	131	-130	394	0.0	0.0
86517.0	393	-392	-392	0.0	0.0
86517.0	393	-392	-130	0.0	0.0
86517.0	393	-392	132	0.0	0.0
86517.0	393	-392	394	0.0	0.0
86517.0	393	-130	-392	0.0	0.0
86517.0	393	-130	-130	0.0	0.0
86517.0	393	-130	132	0.0	0.0
86517.0	393	-130	394	0.0	0.0
98036.0	131	-392	-392	0.0	0.0
98036.0	131	-392	-130	0.0	0.0
98036.0	131	-392	132	0.0	0.0
98036.0	131	-392	394	0.0	0.0
98036.0	131	-130	-392	0.0	0.0
98036.0	131	-130	-130	0.0	0.0
98036.0	131	-130	132	0.0	0.0
98036.0	131	-130	394	0.0	0.0
98036.0	393	-392	-392	0.0	0.0
98036.0	393	-392	-130	0.0	0.0
98036.0	393	-392	132	0.0	0.0
98036.0	393	-392	394	0.0	0.0
98036.0	393	-130	-392	0.0	0.0
98036.0	393	-130	-130	0.0	0.0
98036.0	393	-130	132	0.0	0.0
98036.0	393	-130	394	0.0	0.0
111090.0	131	-392	-392	0.0	0.0
111090.0	131	-392	-130	0.0	0.0
111090.0	131	-392	132	0.0	0.0
111090.0	131	-392	394	0.0	0.0
111090.0	131	-130	-392	0.0	0.0
111090.0	131	-130	-130	0.0	0.0
111090.0	131	-130	132	0.0	0.0
111090.0	131	-130	394	0.0	0.0
111090.0	393	-392	-392	0.0	0.0
111090.0	393	-392	-130	0.0	0.0
111090.0	393	-392	132	0.0	0.0
111090.0	393	-392	394	0.0	0.0
111090.0	393	-130	-392	0.0	0.0
111090.0	393	-130	-130	0.0	0.0
111090.0	393	-130	132	0.0	0.0
111090.0	393	-130	394	0.0	0.0
116790.0	131	-392	-392	0.0	0.0
116790.0	131	-392	-130	0.0	0.0
116790.0	131	-392	132	0.0	0.0
116790.0	131	-392	394	0.0	0.0
116790.0	131	-130	-392	0.0	0.0
116790.0	131	-130	-130	0.0	0.0
116790.0	131	-130	132	0.0	0.0
116790.0	131	-130	394	0.0	0.0
116790.0	393	-392	-392	0.0	0.0
116790.0	393	-392	-130	0.0	0.0
116790.0	393	-392	132	0.0	0.0
116790.0	393	-392	394	0.0	0.0
116790.0	393	-130	-392	0.0	0.0
116790.0	393	-130	-130	0.0	0.0
116790.0	393	-130	132	0.0	0.0
116790.0	393	-130	394	0.0	0.0
122770.0	131	-392	-392	0.0	0.0
122770.0	131	-392	-130	0.0	0.0
122770.0	131	-392	132	0.0	0.0
122770.0	131	-392	394	0.0	0.0
122770.0	131	-130	-392	0.0	0.0
122770.0	131	-130	-130	0.0	0.0
122770.0	131	-130	132	0.0	0.0
122770.0	131	-130	394	0.0	0.0
122770.0	393	-392	-392	0.0	0.0
122770.0	393	-392	-130	0.0	0.0
122770.0	393	-392	132	0.0	0.0
122770.0	393	-392	394	0.0	0.0
122770.0	393	-130	-392	0.0	0.0
122770.0	393	-130	-130	0.0	0.0
122770.0	393	-130	132	0.0	0.0
122770.0	393	-130	394	0.0	0.0
129070.0	131	-392	-392	0.0	0.0
129070.0	131	-392	-130	0.0	0.0
129070.0	131	-392	132	0.0	0.0
129070.0	131	-392	394	0.0	0.0
129070.0	131	-130	-392	0.0	0.0
129070.0	131	-130	-130	0.0	0.0
129070.0	131	-130	132	0.0	0.0
129070.0	131	-130	394	0.0	0.0
129070.0	393	-392	-392	0.0	0.0
129070.0	393	-392	-130	0.0	0.0
129070.0	393	-392	132	0.0	0.0
129070.0	393	-392	394	0.0	0.0
129070.0	393	-130	-392	0.0	0.0
129070.0	393	-130	-130	0.0	0.0
129070.0	393	-130	132	0.0	0.0
129070.0	393	-130	394	0.0	0.0
135690.0	131	-392	-392	0.0	0.0
135690.0	131	-392	-130	0.0	0.0
135690.0	131	-392	132	0.0	0.0
135690.0	131	-392	394	0.0	0.0
135690.0	131	-130	-392	0.0	0.0
135690.0	131	-130	-130	0.0	0.0
135690.0	131	-130	132	0.0	0.0
135690.0	131	-130	394	0.0	0.0
135690.0	393	-392	-392	0.0	0.0
135690.0	393	-392	-130	0.0	0.0
135690.0	393	-392	132	0.0	0.0
135690.0	393	-392	394	0.0	0.0
135690.0	393	-130	-392	0.0	0.0
135690.0	393	-130	-130	0.0	0.0
135690.0	393	-130	132	0.0	0.0
135690.0	393	-130	394	0.0	0.0
142640.0	131	-392	-392	0.0	0.0
142640.0	131	-392	-130	0.0	0.0
142640.0	131	-392	132	0.0	0.0
142640.0	131	-392	394	0.0	0.0
142640.0	131	-130	-392	0.0	0.0
142640.0	131	-130	-130	0.0	0.0
142640.0	131	-130	132	0.0	0.0
142640.0	131	-130	394	0.0	0.0
142640.0	393	-392	-392	0.0	0.0
142640.0	393	-392	-130	0.0	0.0
142640.0	393	-392	132	0.0	0.0
142640.0	393	-392	394	0.0	0.0
142640.0	393	-130	-392	0.0	0.0
142640.0	393	-130	-130	0.0	0.0
142640.0	393	-130	132	0.0	0.0
142640.0	393	-130	394	0.0	0.0
149960.0	131	-392	-392	0.0	0.0
149960.0	131	-392	-130	0.0	0.0
149960.0	131	-392	132	0.0	0.0
149960.0	131	-392	394	0.0	0.0
149960.0	131	-130	-392	0.0	0.0
149960.0	131	-130	-130	0.0	0.0
149960.0	131	-130	132	0.0	0.0
149960.0	131	-130	394	0.0	0.0
149960.0	393	-392	-392	0.0	0.0
149960.0	393	-392	-130	0.0	0.0
149960.0	393	-392	132	0.0	0.0
149960.0	393	-392	394	0.0	0.0
149960.0	393	-130	-392	0.0	0.0
149960.0	393	-130	-130	0.0	0.0
149960.0	393	-130	132	0.0	0.0
149960.0	393	-130	394	0.0	0.0
157640.0	131	-392	-392	0.0	0.0
157640.0	131	-392	-130	0.0	0.0
157640.0	131	-392	132	0.0	0.0
157640.0	131	-392	394	0.0	0.0
157640.0	131	-130	-392	0.0	0.0
157640.0	131	-130	-130	0.0	0.0
157640.0	131	-130	132	0.0	0.0
157640.0	131	-130	394	0.0	0.0
157640.0	393	-392	-392	0.0	0.0
157640.0	393	-392	-130	0.0	0.0
157640.0	393	-392	132	0.0	0.0
157640.0	393	-392	394	0.0	0.0
157640.0	393	-130	-392	0.0	0.0
157640.0	393	-130	-130	0.0	0.0
157640.0	393	-130	132	0.0	0.0
157640.0	393	-130	394	0.0	0.0
165730.0	131	-392	-392	0.0	0.0
165730.0	131	-392	-130	0.0	0.0
165730.0	131	-392	132	0.0	0.0
165730.0	131	-392	394	0.0	0.0
165730.0	131	-130	-392	0.0	0.0
165730.0	131	-130	-130	0.0	0.0
165730.0	131	-130	132	0.0	0.0
165730.0	131	-130	394	0.0	0.0
165730.0	393	-392	-392	0.0	0.0
165730.0	393	-392	-130	0.0	0.0
165730.0	393	-392	132	0.0	0.0
165730.0	393	-392	394	0.0	0.0
165730.0	393	-130	-392	0.0	0.0
165730.0	393	-130	-130	0.0	0.0
165730.0	393	-130	132	0.0	0.0
165730.0	393	-130	394	0.0	0.0
174220.0	131	-392	-392	0.0	0.0
174220.0	131	-392	-130	0.0	0.0
174220.0	131	-392	132	0.0	0.0
174220.0	131	-392	394	0.0	0.0
174220.0	131	-130	-392	0.0	0.0
174220.0	131	-130	-130	0.0	0.0
174220.0	131	-130	132	0.0	0.0
174220.0	131	-130	394	0.0	0.0
174220.0	393	-392	-392	0.0	0.0
174220.0	393	-392	-130	0.0	0.0
174220.0	393	-392	132	0.0	0.0
174220.0	393	-392	394	0.0	0.0
174220.0	393	-130	-392	0.0	0.0
174220.0	393	-130	-130	0.0	0.0
174220.0	393	-130	132	0.0	0.0
174220.0	393	-130	394	0.0	0.0
183160.0	131	-392	-392	0.0	0.0
183160.0	131	-392	-130	0.0	0.0
183160.0	131	-392	132	0.0	0.0
183160.0	131	-392	394	0.0	0.0
183160.0	131	-130	-392	0.0	0.0
183160.0	131	-130	-130	0.0	0.0
183160.0	131	-130	132	0.0	0.0
183160.0	131	-130	394	0.0	0.0
183160.0	393	-392	-392	0.0	0.0
183160.0	393	-392	-130	0.0	0.0
183160.0	393	-392	132	0.0	0.0
183160.0	393	-392	394	0.0	0.0
183160.0	393	-130	-392	0.0	0.0
183160.0	393	-130	-130	0.0	0.0
183160.0	393	-130	132	0.0	0.0
183160.0	393	-130	394	0.0	0.0
192550.0	131	-392	-392	0.0	0.0
192550.0	131	-392	-130	0.0	0.0
192550.0	131	-392	132	0.0	0.0
192550.0	131	-392	394	0.0	0.0
192550.0	131	-130	-392	0.0	0.0
192550.0	131	-130	-130	0.0	0.0
192550.0	131	-130	132	0.0	0.0
192550.0	131	-130	394	0.0	0.0
192550.0	393	-392	-392	0.0	0.0
192550.0	393	-392	-130	0.0	0.0
192550.0	393	-392	132	0.0	0.0
192550.0	393	-392	394	0.0	0.0
192550.0	393	-130	-392	0.0	0.0
192550.0	393	-130	-130	0.0	0.0
192550.0	393	-130	132	0.0	0.0
192550.0	393	-130	394	0.0	0.0
202420.0	131	-392	-392	0.0	0.0
202420.0	131	-392	-130	0.0	0.0
202420.0	131	-392	132	0.0	0.0
202420.0	131	-392	394	0.0	0.0
202420.0	131	-130	-392	0.0	0.0
202420.0	131	-130	-130	0.0	0.0
202420.0	131	-130	132	0.0	0.0
202420.0	131	-130	394	0.0	0.0
202420.0	393	-392	-392	0.0	0.0
202420.0	393	-392	-130	0.0	0.0
202420.0	393	-392	132	0.0	0.0
202420.0	393	-392	394	0.0	0.0
202420.0	393	-130	-392	0.0	0.0
202420.0	393	-130	-130	0.0	0.0
202420.0	393	-130	132	0.0	0.0
202420.0	393	-130	394	0.0	0.0
212800.0	131	-392	-392	0.0	0.0
212800.0	131	-392	-130	0.0	0.0
212800.0	131	-392	132	0.0	0.0
212800.0	131	-392	394	0.0	0.0
212800.0	131	-130	-392	0.0	0.0
212800.0	131	-130	-130	0.0	0.0
212800.0	131	-130	132	0.0	0.0
212800.0	131	-130	394	0.0	0.0
212800.0	393	-392	-392	0.0	0.0
212800.0	393	-392	-130	0.0	0.0
212800.0	393	-392	132	0.0	0.0
212800.0	393	-392	394	0.0	0.0
212800.0	393	-130	-392	0.0	0.0
212800.0	393	-130	-130	0.0	0.0
212800.0	393	-130	132	0.0	0.0
212800.0	393	-130	394	0.0	0.0
223710.0	131	-392	-392	0.0	0.0
223710.0	131	-392	-130	0.0	0.0
223710.0	131	-392	132	0.0	0.0
223710.0	131	-392	394	0.0	0.0
223710.0	131	-130	-392	0.0	0.0
223710.0	131	-130	-130	0.0	0.0
223710.0	131	-130	132	0.0	0.0
223710.0	131	-130	394	0.0	0.0
223710.0	393	-392	-392	0.0	0.0
223710.0	393	-392	-130	0.0	0.0
223710.0	393	-392	132	0.0	0.0
223710.0	393	-392	394	0.0	0.0
223710.0	393	-130	-392	0.0	0.0
223710.0	393	-130	-130	0.0	0.0
223710.0	393	-130	132	0.0	0.0
223710.0	393	-130	394	0.0	0.0
235180.0	131	-392	-392	0.0	0.0
235180.0	131	-392	-130	0.0	0.0
235180.0	131	-392	132	0.0	0.0
